Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (in),qc,Precip (in),qc,Sol Rad (Ly/day),qc,Avg Vap Pres (mBars),qc,Max Air Temp (F),qc,Min Air Temp (F),qc,Avg Air Temp (F),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (F),qc,Avg Wind Speed (mph),qc,Wind Run (miles),qc,Avg Soil Temp (F),qc
192,Silverwood Lake,San Bernardino,2021-08-19,231,0.2,R,0, ,676, ,12.6, ,66.7,Y,47, ,56.9,Y,98, ,58, ,79,Y,50.6,Y,4.3, ,102.7, ,65, 
192,Silverwood Lake,San Bernardino,2021-08-20,232,0.22, ,0, ,676, ,12.1, ,73, ,45.2, ,60.8, ,99, ,44, ,67, ,49.6, ,5, ,120.3, ,64, 
192,Silverwood Lake,San Bernardino,2021-08-21,233,0.22, ,0, ,691,R,13.3, ,72.3, ,48.2, ,61.8, ,98, ,56, ,71, ,52.1, ,5.4, ,130.2, ,64.2, 
192,Silverwood Lake,San Bernardino,2021-08-22,234,0.23, ,0, ,695,R,11.7, ,75.2, ,44.5, ,62.5, ,99, ,38, ,60, ,48.7, ,4.6, ,110.6, ,63.9, 
192,Silverwood Lake,San Bernardino,2021-08-23,235,0.25, ,0, ,669, ,8.5, ,75.9, ,49.1, ,64.6, ,73, ,24, ,41, ,40.4, ,6.6, ,159.3, ,63.8, 
192,Silverwood Lake,San Bernardino,2021-08-24,236,0.28, ,0, ,672, ,7, ,78.2, ,56.3, ,68.7, ,53, ,19, ,29, ,35.3, ,8,Y,190.9,Y,63.2, 
192,Silverwood Lake,San Bernardino,2021-08-25,237,0.26, ,0, ,599, ,6.1, ,80, ,55.1, ,71.3, ,52, ,15, ,23, ,32, ,6.6, ,158, ,63, 
192,Silverwood Lake,San Bernardino,2021-08-26,238,0.27, ,0, ,661, ,6.8, ,84.7, ,51.2, ,69.8, ,60, ,14, ,27, ,34.6, ,5.1, ,121.6, ,62.9, 
192,Silverwood Lake,San Bernardino,2021-08-27,239,0.27, ,0, ,671,R,6.4, ,85.2, ,51.7, ,71.3, ,42, ,11, ,25, ,33.2, ,4.9, ,118.3, ,62.8, 
192,Silverwood Lake,San Bernardino,2021-08-28,240,0.24, ,0, ,613, ,9, ,85.9, ,56, ,70.4, ,74, ,21, ,35, ,41.7, ,5.1, ,122.1, ,63, 
192,Silverwood Lake,San Bernardino,2021-08-29,241,0.23, ,0, ,617, ,10.9, ,87.2, ,53.9, ,71.3, ,75, ,27, ,42, ,46.7, ,4, ,96.4, ,63.2, 
192,Silverwood Lake,San Bernardino,2021-08-30,242,0.18,R,0, ,487, ,11.1, ,89, ,52.6, ,69.5, ,77, ,23, ,45, ,47.3, ,3.5, ,84.2, ,63.4, 
192,Silverwood Lake,San Bernardino,2021-08-31,243,0.17, ,0, ,451, ,10.3, ,78.5, ,58.8, ,67.6, ,69, ,25, ,45, ,45.4, ,4.8, ,116.2, ,63.5, 
192,Silverwood Lake,San Bernardino,2021-09-01,244,0.21, ,0, ,641, ,11.5, ,76.2, ,46.3, ,63, ,85, ,39, ,59, ,48.3, ,4.3, ,103.8, ,63.4, 
192,Silverwood Lake,San Bernardino,2021-09-02,245,0.23,R,0, ,655,R,7.3, ,77.9, ,42.2, ,61.4, ,84, ,17, ,39, ,36.5, ,4.2, ,101.5, ,62.2, 
192,Silverwood Lake,San Bernardino,2021-09-03,246,0.23, ,0, ,659,R,7.2, ,77.4, ,45.2, ,61.9, ,60, ,24, ,38, ,36.2, ,4.6, ,111.5, ,61.2, 
192,Silverwood Lake,San Bernardino,2021-09-04,247,0.22, ,0, ,647,R,9, ,79.9, ,42.8, ,61.6, ,78, ,30, ,48, ,41.9, ,3.4, ,81.1, ,60.4, 
192,Silverwood Lake,San Bernardino,2021-09-05,248,0.22,R,0, ,625, ,10.5, ,86.4, ,46.3, ,65.8, ,80, ,27, ,48, ,45.8, ,2.6, ,61.6, ,60.2, 
192,Silverwood Lake,San Bernardino,2021-09-06,249,0.22, ,0, ,601, ,11.5, ,89.2, ,49.4, ,68.9, ,87, ,24, ,48, ,48.2, ,3.1, ,73.4, ,60.6, 
192,Silverwood Lake,San Bernardino,2021-09-07,250,0.21, ,0, ,600, ,12.9, ,88.1, ,51.5, ,68.4, ,88, ,25, ,54, ,51.3, ,3.1, ,74.1, ,61.3, 
192,Silverwood Lake,San Bernardino,2021-09-08,251,0.22, ,0, ,607, ,12.4, ,89.9, ,51.2, ,71.2, ,80, ,22, ,47, ,50.2, ,3.9, ,94.5, ,61.7, 
192,Silverwood Lake,San Bernardino,2021-09-09,252,0.21, ,0, ,571, ,14.7, ,84.6, ,56.2, ,70.7, ,98, ,38, ,57, ,54.8, ,4.4, ,105.4, ,62.6, 
192,Silverwood Lake,San Bernardino,2021-09-10,253,0.21, ,0, ,590, ,13.9, ,80.2, ,53.5, ,68.2, ,100, ,40, ,59, ,53.3, ,4.5, ,109.1, ,61.9, 
192,Silverwood Lake,San Bernardino,2021-09-11,254,0.21, ,0, ,598, ,11.9, ,79.9, ,52.5, ,66.6, ,83, ,36, ,53, ,49.1, ,5, ,119.5, ,62.3, 
192,Silverwood Lake,San Bernardino,2021-09-12,255,0.22,R,0, ,612,R,9.3, ,80.5, ,47, ,64.8, ,86, ,20, ,44, ,42.7, ,4.7, ,112.5, ,61.9, 
192,Silverwood Lake,San Bernardino,2021-09-13,256,0.26, ,0, ,606,R,6.4, ,81, ,54.5, ,70.2, ,56, ,12, ,25, ,33.2, ,7.2, ,171.8, ,61.3, 
192,Silverwood Lake,San Bernardino,2021-09-14,257,0.24, ,0, ,611,R,5.7, ,76.9, ,48.2, ,66.3, ,67, ,12, ,26, ,30.3, ,5.7, ,137.1, ,60.8, 
192,Silverwood Lake,San Bernardino,2021-09-15,258,0.2, ,0, ,616,R,1.2,Y,76.1, ,42, ,62.6, ,67, ,0, ,6,Y,-4.1,Y,5, ,121.1, ,59.6, 
192,Silverwood Lake,San Bernardino,2021-09-16,259,0.2, ,0, ,608,R,0.1,Y,73.2, ,44.3, ,59.7, ,1,H,0,H,1,Y,-51.8,Y,5.2, ,123.9, ,58.8, 
192,Silverwood Lake,San Bernardino,2021-09-17,260,0.21,H,0, ,567, ,0.1,Y,73.5, ,49.8, ,61.3, ,1,H,0,H,0,Y,-51.8,Y,5.8, ,139.4, ,58.2, 
192,Silverwood Lake,San Bernardino,2021-09-18,261,0.2,H,0, ,583, ,0.1,Y,69.8, ,39.8, ,59.8, ,1,H,0,H,1,Y,-51.8,Y,5.7, ,136, ,58.3, 
192,Silverwood Lake,San Bernardino,2021-09-19,262,0.18,R,0, ,581, ,0.1,Y,70.8, ,35.6, ,55.2, ,1,H,0,H,1,Y,-53.7,Y,4.3, ,102.5, ,57.2, 
192,Silverwood Lake,San Bernardino,2021-09-20,263,0.16,H,0, ,550, ,0.1,Y,78.7, ,37.8, ,56.8, ,1,H,0,H,1,Y,-51.8,Y,2.6, ,63, ,56.9, 
192,Silverwood Lake,San Bernardino,2021-09-21,264,0.17, ,0, ,565, ,0.1,Y,81.8, ,40.1, ,60.2, ,1,H,0,H,1,Y,-50.1,Y,2.6, ,61.3, ,57.7, 
192,Silverwood Lake,San Bernardino,2021-09-22,265,0.18, ,0, ,545, ,0.1,Y,81.8, ,42, ,63.7, ,1,H,0,H,1,Y,-48.6,Y,3.6, ,86.7, ,58.4, 
192,Silverwood Lake,San Bernardino,2021-09-23,266,0.14,H,0, ,310, ,0.1,Y,73.6, ,47.6, ,60.7, ,1,H,0,H,0,Y,-51.8,Y,2.9, ,70.3, ,59.2, 
192,Silverwood Lake,San Bernardino,2021-09-24,267,0.13, ,0, ,351, ,0.1,Y,75.8, ,44.6, ,58.4, ,1,H,0,H,1,Y,-51.8,Y,2.9, ,69, ,59.1, 
192,Silverwood Lake,San Bernardino,2021-09-25,268,0.13,H,0, ,404, ,0.1,Y,73, ,47.7, ,58.7, ,1,H,0,H,1,Y,-51.8,Y,3.1, ,75.4, ,59.1, 
192,Silverwood Lake,San Bernardino,2021-09-26,269,0.16,H,0, ,526, ,0.1,Y,71.7, ,46.3, ,58.7, ,1,H,0,H,1,Y,-51.8,Y,3.5, ,84, ,59.6, 
192,Silverwood Lake,San Bernardino,2021-09-27,270,0.15, ,0.02,H,428, ,0.3,Y,77.3, ,47.5, ,61.1, ,2,H,0,H,2,Y,-31.5,Y,2.8, ,68.3, ,59.9, 
192,Silverwood Lake,San Bernardino,2021-09-28,271,0.16, ,0, ,538, ,0.2,Y,65.2, ,39.7, ,50.5, ,2, ,1, ,2,Y,-38.6,Y,4.7, ,113.8, ,59.5, 
192,Silverwood Lake,San Bernardino,2021-09-29,272,0.15, ,0, ,506, ,0.2,Y,66.5, ,35.3, ,49.9, ,2,H,1,H,2,Y,-38.6,Y,3.4, ,81.8, ,58.6, 
192,Silverwood Lake,San Bernardino,2021-09-30,273,0.16, ,0, ,536, ,0.2,Y,68, ,32.8, ,50.1, ,2, ,1, ,2,Y,-37.7,Y,3.8, ,90.4, ,57.1, 
192,Silverwood Lake,San Bernardino,2021-10-01,274,0.15, ,0, ,523, ,0.2,Y,73.3, ,29.9, ,50.2, ,2,H,1,H,2,Y,-36.9,Y,2.4, ,58.8, ,55.7, 
192,Silverwood Lake,San Bernardino,2021-10-02,275,0.15, ,0, ,513, ,0.2,Y,74.4, ,32.6, ,52.2, ,2,H,1,H,2,Y,-36.2,Y,2.5, ,59.1, ,55.3, 
192,Silverwood Lake,San Bernardino,2021-10-03,276,0.15, ,0, ,497, ,0.3,Y,76.5, ,35.6, ,56.4, ,2, ,1, ,2,Y,-33.3,Y,2.8, ,66.5, ,55.2, 
192,Silverwood Lake,San Bernardino,2021-10-04,277,0.13, ,0.04, ,445, ,7.4, ,73.4, ,53,Y,63.9, ,66, ,1, ,37, ,36.9, ,5.2, ,124.9, ,55.8, 
192,Silverwood Lake,San Bernardino,2021-10-05,278,0.13, ,0.09,H,489, ,10.9, ,64, ,43.2, ,54, ,98, ,58, ,77, ,46.9, ,5.4, ,128.6, ,56.5, 
192,Silverwood Lake,San Bernardino,2021-10-06,279,0.13, ,0.01, ,453, ,9.9, ,64.8, ,38.3, ,52, ,100, ,55, ,75, ,44.3, ,4.2, ,100.2, ,56.4, 
192,Silverwood Lake,San Bernardino,2021-10-07,280,0.06, ,0, ,262, ,11.6, ,55.1, ,42.9, ,50.5, ,100, ,77, ,92, ,48.4, ,8.5,Y,203.3,Y,56.3, 
192,Silverwood Lake,San Bernardino,2021-10-08,281,0.02, ,0.98, ,131, ,10.4, ,49.5, ,36.3, ,45.8, ,100, ,92, ,99, ,45.5, ,6.2, ,149.1, ,55.7, 
192,Silverwood Lake,San Bernardino,2021-10-09,282,0.13, ,0, ,492, ,5.7, ,58.5, ,29.2, ,42.9, ,100, ,28, ,61, ,30.3, ,3.2, ,77.5, ,54.2, 
192,Silverwood Lake,San Bernardino,2021-10-10,283,0.13, ,0, ,486, ,5.7, ,66.7, ,29.9, ,48, ,98, ,25, ,50, ,30.4, ,3.1, ,73.5, ,53.2, 
192,Silverwood Lake,San Bernardino,2021-10-11,284,0.1, ,0, ,359, ,5.5, ,53.9, ,35.5, ,45.4, ,80, ,31, ,54, ,29.6, ,7.1, ,170.1, ,52.9, 
192,Silverwood Lake,San Bernardino,2021-10-12,285,0.11, ,0, ,479, ,3.4, ,48, ,24.4, ,36,Y,75, ,29, ,47,Y,17.6,Y,4.3, ,103.6, ,51.6, 
192,Silverwood Lake,San Bernardino,2021-10-13,286,0.11, ,0, ,469, ,3.9, ,58.6, ,22.5,Y,38.7, ,79, ,21, ,49, ,21.1, ,2.1, ,51.2, ,50, 
192,Silverwood Lake,San Bernardino,2021-10-14,287,0.12, ,0, ,467, ,4.4, ,61.5, ,25.5, ,41.8, ,81, ,23, ,49, ,24.1, ,2.7, ,64.3, ,49.5, 
192,Silverwood Lake,San Bernardino,2021-10-15,288,0.14, ,0, ,468, ,4.3, ,62.2, ,27.3, ,44.6, ,85, ,18, ,42, ,23.3, ,3.7, ,88.1, ,49.3, 
192,Silverwood Lake,San Bernardino,2021-10-16,289,0.13, ,0, ,469, ,4.1, ,67.5, ,26.4, ,44.8, ,79, ,16, ,40, ,22.2, ,2.5, ,60.1, ,49, 
192,Silverwood Lake,San Bernardino,2021-10-17,290,0.14, ,0, ,477,R,5, ,60.3, ,30.6, ,46.9, ,96, ,20, ,45, ,26.9, ,6.3, ,152.1, ,48.9, 
192,Silverwood Lake,San Bernardino,2021-10-18,291,0, ,0.25, ,54, ,8.3, ,41.8,Y,31.9, ,39.7, ,100, ,96, ,99, ,39.6, ,6.8, ,162.5, ,48.9, 
192,Silverwood Lake,San Bernardino,2021-10-19,292,0.1, ,0, ,452, ,6, ,58.4, ,25.3, ,39.4,Y,100, ,30, ,74,Y,31.7,Y,2.2, ,52.2, ,48.2, 
192,Silverwood Lake,San Bernardino,2021-10-20,293,0.11, ,0, ,444, ,5.9, ,66.5, ,27, ,43.5, ,98, ,28, ,62, ,31.2, ,2.1, ,49.7, ,48, 
192,Silverwood Lake,San Bernardino,2021-10-21,294,0.12, ,0, ,447, ,5.6, ,70.1, ,27.5, ,46.2, ,95, ,16, ,52, ,29.7, ,2, ,47.5, ,48, 
192,Silverwood Lake,San Bernardino,2021-10-22,295,0.13, ,0, ,411, ,5.7, ,62.7, ,31.2, ,48.7, ,97, ,30, ,49, ,30.2, ,5, ,120, ,48.2, 
192,Silverwood Lake,San Bernardino,2021-10-23,296,0.08, ,0, ,372, ,10.1, ,59.2, ,40.3, ,48.8, ,100, ,56, ,86, ,44.8, ,5.2, ,124.3, ,48.9, 
192,Silverwood Lake,San Bernardino,2021-10-24,297,0.1, ,0, ,388, ,9.2, ,64.6, ,36.1, ,48.9, ,100, ,40, ,78, ,42.5, ,5, ,119.5, ,49.8, 
192,Silverwood Lake,San Bernardino,2021-10-25,298,0, ,2.92, ,30, ,9.4, ,48.9, ,29.2, ,42.6, ,100, ,95, ,100, ,43, ,7.4, ,178.2, ,49.9, 
192,Silverwood Lake,San Bernardino,2021-10-26,299,0.08, ,0, ,416, ,6.3, ,49.9, ,25.5, ,36.5, ,100, ,58, ,86, ,32.7, ,2.9, ,69.4, ,47.8, 
192,Silverwood Lake,San Bernardino,2021-10-27,300,0.11, ,0, ,402, ,7.5, ,64.9, ,30, ,47.5, ,99, ,42, ,67, ,37.1, ,3.3, ,78.3, ,47, 
192,Silverwood Lake,San Bernardino,2021-10-28,301,0.12, ,0, ,406, ,7.8, ,67.3, ,35.6, ,52.2, ,92, ,34, ,59, ,38.2, ,4.1, ,97.7, ,47.8, 
192,Silverwood Lake,San Bernardino,2021-10-29,302,0.11, ,0, ,403, ,7.7, ,73.8, ,32.6, ,49.9, ,97, ,29, ,63, ,37.8, ,2.8, ,67.5, ,48, 
192,Silverwood Lake,San Bernardino,2021-10-30,303,0.11, ,0, ,394, ,8.1, ,67.1, ,34, ,50.3, ,98, ,40, ,65, ,39, ,4.5, ,106.9, ,48.4, 
192,Silverwood Lake,San Bernardino,2021-10-31,304,0.1, ,0.02, ,388, ,8.4, ,60.8, ,39.6, ,50.5, ,94, ,45, ,68, ,40.1, ,5.2, ,123.8, ,48.8, 
192,Silverwood Lake,San Bernardino,2021-11-01,305,0.07, ,0, ,247, ,7.9, ,59.5, ,32.2, ,48.3, ,87, ,52, ,68, ,38.4, ,5.2, ,123.6, ,49.1, 
192,Silverwood Lake,San Bernardino,2021-11-02,306,0.1, ,0.07, ,387, ,6.9, ,64.7, ,32, ,45.8, ,98, ,39, ,66, ,35.2, ,2.7, ,64.2, ,48.7, 
192,Silverwood Lake,San Bernardino,2021-11-03,307,0.1, ,0, ,387, ,6.8, ,69.2, ,31.4, ,46.5, ,98, ,27, ,63, ,34.6, ,2.4, ,58.7, ,48.2, 
192,Silverwood Lake,San Bernardino,2021-11-04,308,0.1, ,0, ,384, ,7.5, ,75.8, ,32, ,48.6, ,91, ,29, ,64, ,37, ,2.3, ,54.5, ,47.9, 
192,Silverwood Lake,San Bernardino,2021-11-05,309,0.12,R,0, ,393, ,6.6, ,71.9, ,29.3, ,51.1, ,96, ,27, ,52, ,34, ,3.3, ,79.2, ,47.8, 
192,Silverwood Lake,San Bernardino,2021-11-06,310,0.12, ,0, ,388, ,7.1, ,66.1, ,39.1, ,53, ,77, ,35, ,52, ,35.9, ,5.6, ,133.5, ,48, 
192,Silverwood Lake,San Bernardino,2021-11-07,311,0.1,R,0, ,383, ,6.3, ,64.8, ,30.2, ,48.5, ,91, ,24, ,54, ,32.8, ,4.5, ,108.8, ,47.9, 
192,Silverwood Lake,San Bernardino,2021-11-08,312,0.1, ,0, ,377, ,6.6, ,60.9, ,38.1, ,49, ,76, ,40, ,55, ,33.7, ,4.6, ,111.4, ,47.9, 
192,Silverwood Lake,San Bernardino,2021-11-09,313,0.11, ,0.04, ,349, ,6.3, ,61.8, ,36.2, ,50.1, ,100, ,20, ,51, ,32.9, ,4.7, ,113.4, ,47.9, 
192,Silverwood Lake,San Bernardino,2021-11-10,314,0.09, ,0.01, ,367, ,7.6, ,65.4, ,32, ,44.8, ,100, ,43, ,75, ,37.5, ,3, ,71.9, ,47.8, 
192,Silverwood Lake,San Bernardino,2021-11-11,315,0.11, ,0, ,366, ,6.9, ,65.8, ,30.5, ,50.8, ,99, ,35, ,54, ,34.9, ,5.1, ,121.7, ,47.2, 
192,Silverwood Lake,San Bernardino,2021-11-12,316,0.11, ,0, ,368, ,7.3, ,67, ,34, ,52.8, ,100, ,32, ,54, ,36.6, ,5.1, ,122.7, ,47.7, 
192,Silverwood Lake,San Bernardino,2021-11-13,317,0.08, ,0, ,367, ,12,R,69.5, ,28.3, ,45.6, ,100, ,100, ,,R,,I,2.4, ,58.3, ,47.2, 
192,Silverwood Lake,San Bernardino,2021-11-14,318,0.08, ,0.09, ,366, ,12.3,R,72.9, ,26.8, ,45.3, ,100, ,100, ,,R,,I,2.1, ,50.5, ,46.5, 
192,Silverwood Lake,San Bernardino,2021-11-15,319,0.08,R,0, ,361, ,13,R,71.8, ,29.4, ,47.8, ,100, ,100, ,,R,,I,3, ,72.7, ,46.1, 
192,Silverwood Lake,San Bernardino,2021-11-16,320,0.07, ,0, ,203, ,4, ,64.2, ,35.6, ,45.8, ,100, ,26, ,38, ,21.5, ,2.6, ,62.7, ,46.6, 
192,Silverwood Lake,San Bernardino,2021-11-17,321,0.08, ,0, ,320, ,3.4, ,64.1, ,28.7, ,43.3, ,48, ,20, ,36, ,18.1, ,2, ,48.2, ,46.1, 
192,Silverwood Lake,San Bernardino,2021-11-18,322,0.1,R,0, ,298, ,3.1, ,61.8, ,28.4, ,46.6, ,48, ,18, ,29, ,16.2, ,3.7, ,89.9, ,45.5, 
192,Silverwood Lake,San Bernardino,2021-11-19,323,0.1, ,0, ,296, ,3, ,61.6, ,35.6, ,49.6, ,42, ,18, ,25, ,15.3, ,4.2, ,100.6, ,45.6, 
192,Silverwood Lake,San Bernardino,2021-11-20,324,0.09,R,0, ,336, ,2.9, ,58.8, ,29, ,42.6, ,44, ,20, ,32, ,14.6, ,2.8, ,67.2, ,45.3, 
192,Silverwood Lake,San Bernardino,2021-11-21,325,0.1, ,0, ,351, ,2.4, ,55.6, ,25.6, ,42.9, ,43, ,16, ,26, ,10.2, ,4.7, ,112.5, ,44.7, 
192,Silverwood Lake,San Bernardino,2021-11-22,326,0.08, ,0, ,335, ,2.3, ,58.6, ,21.2, ,39.7, ,41, ,14, ,28, ,9, ,2.2, ,52.3, ,43.5, 
192,Silverwood Lake,San Bernardino,2021-11-23,327,0.1, ,0, ,326, ,2.7, ,57.3, ,29.7, ,45.8, ,43, ,16, ,25, ,12.3, ,4.3, ,103.5, ,43.8, 
192,Silverwood Lake,San Bernardino,2021-11-24,328,0.1, ,0, ,341, ,1.8, ,50.2, ,22.8, ,38.1, ,48, ,14, ,23, ,4, ,6.3, ,151.3, ,43.2, 
192,Silverwood Lake,San Bernardino,2021-11-25,329,0.11, ,0, ,344,R,1.2,Y,47.7, ,23.7, ,39.2, ,23, ,12, ,15,Y,-4.8,Y,8.4, ,201.8, ,42.1, 
192,Silverwood Lake,San Bernardino,2021-11-26,330,0.08, ,0, ,331, ,1.3, ,58.6, ,18.3, ,36.8, ,31, ,9, ,18, ,-2.8, ,3.5, ,83.7, ,41, 
192,Silverwood Lake,San Bernardino,2021-11-27,331,0.07, ,0, ,327, ,1.6, ,63.1, ,23.9, ,39.9, ,31, ,8, ,19, ,1.6, ,2.1, ,50.3, ,40.5, 
192,Silverwood Lake,San Bernardino,2021-11-28,332,0.07, ,0, ,324, ,2, ,64.4, ,27.3, ,41.3, ,43, ,10, ,23, ,6.4, ,2.1, ,50, ,40.7, 
192,Silverwood Lake,San Bernardino,2021-11-29,333,0.07,R,0, ,327, ,2.5, ,67.7, ,27.3, ,42.3, ,44, ,12, ,27, ,11.2, ,1.9, ,46.3, ,41, 
192,Silverwood Lake,San Bernardino,2021-11-30,334,0.09, ,0, ,326, ,2.4, ,65.7, ,26.4, ,43.2, ,41, ,13, ,25, ,10, ,3.4, ,81.4, ,40.9, 
192,Silverwood Lake,San Bernardino,2021-12-01,335,0.08, ,0, ,324, ,2.3, ,63.6, ,27.5, ,42.4, ,40, ,12, ,25, ,9, ,2.7, ,65.1, ,40.9, 
192,Silverwood Lake,San Bernardino,2021-12-02,336,0.08, ,0, ,314, ,2.7, ,64.5, ,27.4, ,42.3, ,45, ,16, ,30, ,12.9, ,2.3, ,54.1, ,40.8, 
192,Silverwood Lake,San Bernardino,2021-12-03,337,0.08, ,0, ,311, ,3.1, ,62.5, ,28.2, ,41.5, ,52, ,19, ,35, ,16.1, ,2.3, ,55, ,40.9, 
192,Silverwood Lake,San Bernardino,2021-12-04,338,0.07, ,0, ,310, ,2.8, ,61.3, ,25.7, ,39, ,53, ,18, ,35, ,13.7, ,2, ,47.9, ,40.8, 
192,Silverwood Lake,San Bernardino,2021-12-05,339,0.09, ,0, ,316, ,2.2, ,60, ,24.2, ,45.2, ,47, ,13, ,21, ,7.6, ,4, ,97.1, ,40.3, 
192,Silverwood Lake,San Bernardino,2021-12-06,340,0.1, ,0, ,277, ,2.3, ,62.9, ,30.2, ,47.4, ,35, ,12, ,21, ,9.5, ,4.6, ,111.1, ,40.6, 
192,Silverwood Lake,San Bernardino,2021-12-07,341,0.05, ,0, ,171, ,3.3, ,53.3, ,28.4, ,43.3, ,54, ,20, ,34, ,16.9, ,3, ,71.9, ,41.6, 
192,Silverwood Lake,San Bernardino,2021-12-08,342,0.06, ,0.01, ,133, ,7, ,53, ,40.2,Y,43.4, ,85, ,29, ,73, ,35.3, ,5.7, ,136.6, ,41.4, 
192,Silverwood Lake,San Bernardino,2021-12-09,343,0, ,0.84, ,38, ,6.8, ,40.8, ,27.6, ,37.2, ,90, ,89, ,91, ,34.7, ,7.4, ,177.3, ,41.6, 
192,Silverwood Lake,San Bernardino,2021-12-10,344,0.03, ,0, ,199, ,4.7, ,39.2, ,21.2, ,29.6, ,90, ,66, ,85, ,25.8, ,2.1, ,51.5, ,40.7, 
192,Silverwood Lake,San Bernardino,2021-12-11,345,0.06, ,0, ,290, ,3.6, ,49.1, ,17.6, ,30.4, ,88, ,24, ,62, ,19.1, ,2.5, ,58.8, ,39.3, 
192,Silverwood Lake,San Bernardino,2021-12-12,346,0.07, ,0, ,306, ,3.8, ,51.4, ,22.7, ,37.4, ,84, ,28, ,50, ,20.7, ,5.4, ,130.2, ,38.5, 
192,Silverwood Lake,San Bernardino,2021-12-13,347,0.03, ,0, ,121, ,5.6, ,40.3, ,32.1, ,36.2, ,90, ,47, ,77, ,29.8, ,10.8,Y,258.3,Y,38.6, 
192,Silverwood Lake,San Bernardino,2021-12-14,348,0, ,4.11, ,13, ,6.1, ,42.8, ,25.3, ,34.2, ,91, ,88, ,92, ,32.1, ,10.9,Y,260.6,Y,39.1, 
192,Silverwood Lake,San Bernardino,2021-12-15,349,0.04, ,0.01,H,297, ,3.6, ,38.5, ,15.7, ,25.5, ,90, ,43, ,77, ,19.4, ,1.9, ,46.2, ,38.3, 
192,Silverwood Lake,San Bernardino,2021-12-16,350,0.05, ,0, ,269, ,4.7, ,49.4, ,19.2, ,31.5, ,90, ,42, ,78, ,25.5, ,2.6, ,61.8, ,37, 
192,Silverwood Lake,San Bernardino,2021-12-17,351,0.06, ,0, ,310, ,4, ,41, ,29.9, ,34.5, ,90, ,35, ,59, ,21.8, ,6.8, ,163.7, ,36.5, 
192,Silverwood Lake,San Bernardino,2021-12-18,352,0.05, ,0, ,306, ,3.3, ,45.4, ,19.4, ,30.5, ,78, ,28, ,57, ,16.9, ,2.8, ,67.4, ,35.9, 
192,Silverwood Lake,San Bernardino,2021-12-19,353,0.07, ,0, ,304, ,2.6, ,52.6, ,21.1, ,34.3, ,76, ,12, ,39, ,12.2, ,3.4, ,82.3, ,35.3, 
192,Silverwood Lake,San Bernardino,2021-12-20,354,0.07, ,0, ,292, ,2.8, ,56.4, ,18, ,35.5, ,74, ,11, ,40, ,13.5, ,2.8, ,67.5, ,34.9, 
192,Silverwood Lake,San Bernardino,2021-12-21,355,0.04, ,0, ,138, ,3.7, ,55.6, ,28.5, ,38.4, ,68, ,15, ,47, ,19.8, ,2.8, ,66.3, ,34.7, 
192,Silverwood Lake,San Bernardino,2021-12-22,356,0.08, ,0, ,228, ,3.1, ,56.6, ,30.7, ,44.5, ,64, ,17, ,31, ,16.2, ,4.6, ,109.8, ,35, 
192,Silverwood Lake,San Bernardino,2021-12-23,357,0.01, ,2.45, ,33, ,7.1, ,45.9, ,36, ,41, ,90, ,37, ,82, ,35.8, ,8.8, ,210, ,36.6, 
192,Silverwood Lake,San Bernardino,2021-12-24,358,0, ,1.98, ,39, ,6.9, ,42.8, ,33.1, ,37.8, ,90, ,87, ,90, ,35.1, ,7.6, ,181.5, ,39.1, 
192,Silverwood Lake,San Bernardino,2021-12-25,359,0.01, ,0.49, ,69, ,5.9, ,37.7, ,31.5, ,34, ,90, ,81, ,89, ,31, ,8.9, ,214.5, ,38.4, 
192,Silverwood Lake,San Bernardino,2021-12-26,360,0.04, ,0.91, ,272, ,5.1, ,37.3, ,29.2, ,32, ,90, ,73, ,84, ,27.6, ,7.3, ,175.5, ,37.3, 
192,Silverwood Lake,San Bernardino,2021-12-27,361,0.01, ,0, ,103, ,4.8, ,32.6, ,26.9, ,29.7, ,90, ,73, ,87, ,26.3, ,8.1, ,194.4, ,36.4, 
192,Silverwood Lake,San Bernardino,2021-12-28,362,0.01, ,0, ,97, ,4.9, ,31.3, ,27.5, ,29.1, ,90, ,90, ,90, ,26.6, ,7.1, ,170.9, ,36, 
192,Silverwood Lake,San Bernardino,2021-12-29,363,0.01, ,0.85, ,103, ,5.3, ,34.2, ,26.5, ,31.1, ,90, ,90, ,90, ,28.6, ,7.4, ,177.3, ,35.9, 
192,Silverwood Lake,San Bernardino,2021-12-30,364,0, ,1.37, ,43, ,6.3, ,37.5, ,30.4, ,35.3, ,90, ,90, ,90, ,32.7, ,6.6, ,158.5, ,35.3, 
192,Silverwood Lake,San Bernardino,2021-12-31,365,0.02, ,0, ,131, ,6, ,39.9, ,26.9, ,34.6, ,90, ,84, ,89, ,31.6, ,4.9, ,116.8, ,34.9, 
192,Silverwood Lake,San Bernardino,2022-01-01,1,0.06, ,0, ,312, ,3, ,37.7, ,17.5, ,28, ,87, ,28, ,57, ,14.9, ,5.8, ,138.8, ,34.8, 
192,Silverwood Lake,San Bernardino,2022-01-02,2,0.05, ,0, ,311, ,2.9, ,42.2, ,13.2, ,25.7, ,82, ,36, ,61, ,14, ,2.2, ,52.5, ,34.5, 
